Tx1,Tx2,Tx3,w,S11_1,S11_2,S11_3,Freq_1,Freq_2,Freq_3,Absorption_1,Absorption_2,Absorption_3
12.5,9.0,3.0,16.5,-20.337979956526336,-16.271601567344046,-14.764721170071004,3.814,6.1240000000000006,7.57,0.9907487161912296,0.9764039209053483,0.966616806252223
12.5,9.0,3.0,17.0,-23.04409952650387,-14.406260861617106,-14.137418559540455,3.814,6.118,7.564,0.9950387621612635,0.9637444987499773,0.9614292446415621
12.5,9.0,3.0,17.5,-25.29949237621561,-14.42046951706072,-12.509643239502685,3.814,6.13,7.582,0.9970484458019802,0.9638629207376541,0.9438905933587663
12.5,9.0,3.0,18.0,-34.51913191758355,-13.223020369491644,-12.207454667490028,3.85,6.148,7.594,0.9996467462277123,0.9523900239449244,0.93984738206555
12.5,9.0,3.0,18.5,-36.25402101126642,-12.086402279648452,-11.99431560084711,3.856,6.136,7.582,0.9997630820866893,0.9381471419420236,0.9368216266561624
12.5,9.0,3.5,16.0,-22.93955749126846,-24.69931717389104,-15.101206012365648,3.784,6.0760000000000005,7.558,0.9949178877772406,0.9966110256438427,0.9691056260672787
12.5,9.0,3.5,16.5,-26.006711301236663,-23.45879535815205,-14.057380670800333,3.79,6.07,7.546,0.9974919922748247,0.9954905823101122,0.9607118180045013
12.5,9.0,3.5,17.0,-29.86827459738034,-21.314641239516487,-13.149074828703329,3.808,6.082000000000001,7.546,0.998969204437535,0.9926118470772901,0.9515724478884956
12.5,9.0,3.5,17.5,-29.420239764924546,-0.0755290776946722,-19.12981587734409,3.814,4.816,6.0760000000000005,0.9988571847593976,0.017240858572815543,0.9877814853955293
12.5,9.0,3.5,18.0,-27.42677439001456,-17.97531260657535,-11.688416245019864,3.82,6.07,7.534,0.9981914831435508,0.9840607185488146,0.9322111329722561
12.5,9.0,3.5,18.5,-22.618838351441287,-16.483914541837237,-10.892168738483893,3.832,6.0760000000000005,7.54,0.9945283770199873,0.9775297168096441,0.9185702453692113
12.5,9.0,4.0,16.0,-28.80647689930526,-25.98997397211008,-13.522002939656655,3.73,5.944,7.48,0.9986837077930901,0.9974823079833978,0.9555573746479775
12.5,9.0,4.0,16.5,-42.08179020920774,-30.71494880759129,-12.697138007214487,3.748,5.95,7.474,0.9999380814212668,0.9991517866193017,0.9462614184010336
12.5,9.0,4.0,17.0,-28.9367452427442,-38.13901571711349,-11.933548122948816,3.766,5.962,7.486,0.9987226042240152,0.9998465035172943,0.9359314068407705
12.5,9.0,4.0,17.5,-23.307508032950587,-35.92266360277862,-11.061908515716114,3.772,5.962,7.48,0.9953307277527476,0.9997442982856721,0.9216914561308323
12.5,9.0,4.0,18.0,-20.870187603469887,-26.60678798596681,-10.36686064590784,3.784,5.98,7.498,0.9918157056656675,0.9978156551580418,0.9081003334880362
12.5,9.0,4.0,18.5,-18.23372027087757,-23.50527648679145,-9.824838086705189,3.784,5.974,7.492,0.9849814511008441,0.9955385877920642,0.8958843076777459
12.5,9.0,4.5,16.0,-32.46128934706165,-16.2877493366626,-11.619400941866951,3.652,5.752000000000001,7.354,0.9994326238640026,0.976491492030605,0.9311252705623242
12.5,9.0,4.5,16.5,-26.469253650522862,-17.9084401067417,-11.142875314889764,3.682,5.788,7.384,0.9977453733560696,0.9838133867809226,0.9231378606082661
12.5,9.0,4.5,17.0,-26.85689103299056,-18.8676026027389,-10.118725830669137,3.67,5.764,7.342,0.9979378944234861,0.9870210446098328,0.9026967341669303
12.5,9.0,4.5,17.5,-19.447310194120192,-21.339472465331227,-9.462809211299994,3.7,5.782,7.384,0.98864285996856,0.9926539690550436,0.8868331887206261
12.5,9.0,4.5,18.0,-17.521658564300274,-24.05219746417344,-8.919838977456946,3.706,5.7940000000000005,7.384,0.9823056691464969,0.9960664900454024,0.8717621871734261
12.5,9.0,4.5,18.5,-16.524861166419747,-26.27078119714563,-8.414557997231155,3.7,5.7940000000000005,7.366,0.9777405779828499,0.9976399463250623,0.8559397380028687
12.5,9.0,5.0,16.0,-23.86093507648113,-14.798678930425549,-9.988124241552846,3.634,5.656000000000001,7.318,0.9958893879373159,0.9668768137244443,0.899726176342307
12.5,9.0,5.0,16.5,-20.365210844968367,-15.570063514219145,-9.337095344908867,3.646,5.662,7.318,0.9908065415946106,0.9722672045399677,0.883509511758479
12.5,9.0,5.0,17.0,-18.401707334236505,-16.65878347381359,-8.752237414099358,3.664,5.674,7.33,0.9855512836076006,0.9784165108851861,0.866716539931836
12.5,9.0,5.0,17.5,-16.723000806092966,-17.749625921117534,-8.20813084332973,3.658,5.668,7.312,0.9787333090749476,0.9832105137212427,0.8489269783723431
12.5,9.0,5.0,18.0,-14.89204865674044,-19.35257187993697,-7.845404880110825,3.67,5.662,7.312,0.9675813344264421,0.9883923898920521,0.8357673456788258
12.5,9.0,5.0,18.5,-14.257902176576934,-21.140142446687783,-7.4015756542865905,3.664,5.662,7.3,0.962484582640711,0.9923089478644123,0.8180959223319613
12.5,9.0,5.5,16.0,-18.570643772618777,-12.716920926163658,-8.066672817045964,3.5860000000000003,5.5,7.24,0.9861025339192647,0.9465056509202726,0.8439252247204787
12.5,9.0,5.5,16.5,-16.673450501309876,-13.561010736677297,-7.66678550049416,3.598,5.506,7.24,0.978489279867702,0.9559547655214208,0.828871852141826
12.5,9.0,5.5,17.0,-15.041056536910997,-14.537978360815355,-7.145734200678671,3.616,5.53,7.258,0.9686747643811467,0.9648275870122762,0.8070580871174325
12.5,9.0,5.5,17.5,-13.807822417153911,-15.56914308703531,-6.701165853612844,3.622,5.536,7.264,0.9583880796732247,0.9722613263340444,0.7862611764507009
12.5,9.0,5.5,18.0,-12.611145802950032,-16.784074250315683,-6.338233937978912,3.628,5.542,7.258,0.9451867668392654,0.9790302827319886,0.7676318468771592
12.5,9.0,5.5,18.5,-11.879851802496235,-18.30053811048416,-6.028791075076072,3.628,5.542,7.258,0.9351343432243748,0.9852107486869017,0.7504710767911574
12.5,9.0,6.0,16.0,-15.803570988135116,-11.109580927583927,-6.516917447030193,3.514,5.302,7.162,0.9737189385811265,0.9225463466908459,0.7769982581532283
12.5,9.0,6.0,16.5,-14.077724259550282,-11.685980365426186,-5.7846543037018,3.55,5.343999999999999,7.198,0.96089542465467,0.9321731007518668,0.7360421576835918
12.5,9.0,6.0,17.0,-12.947290350268224,-12.494526295061036,-5.575561808876401,3.556,5.338,7.186,0.9492692871429055,0.9436949471447723,0.7230229285081862
12.5,9.0,6.0,17.5,-11.972222506022486,-13.31541076077065,-5.314615280353404,3.5620000000000003,5.343999999999999,7.192,0.9364994116160549,0.9533921656314521,0.7058705763324407
12.5,9.0,6.0,18.0,-11.207107395868494,-14.279386949315004,-5.021046652056222,3.574,5.3740000000000006,7.198,0.9242662851005545,0.9626697150442024,0.6853010203543903
12.5,9.0,6.0,18.5,-10.46664043174162,-15.242591121807532,-4.6235368137715325,3.574,5.3740000000000006,7.186,0.9101876713659313,0.9700952009932855,0.6551372249072427
12.5,9.5,3.0,16.0,-23.937707026173488,-22.30735145761971,-14.080705646362643,3.712,6.052,7.426,0.9959614143538578,0.994121522581585,0.960922260329944
12.5,9.5,3.0,16.5,-29.59178957193132,-20.34832962385972,-13.154745461530483,3.724,6.064,7.426,0.9989014469282002,0.9907707366672549,0.9516356390346634
12.5,9.5,3.0,17.0,-39.06905481521426,-18.46610260327308,-12.374250693078505,3.742,6.0760000000000005,7.426,0.9998760933776355,0.9857639422966106,0.9421138146744578
12.5,9.5,3.0,17.5,-27.454118683323347,-17.23067404201604,-11.384225194075928,3.754,6.082000000000001,7.438,0.9982028342567905,0.9810795005769292,0.9272927898580035
12.5,9.5,3.0,18.0,-26.04594750071245,-16.493359546147907,-10.839152720305574,3.76,6.0760000000000005,7.432,0.9975145487460801,0.9775785319149309,0.9175701085428578
12.5,9.5,3.0,18.5,-23.21856016530985,-16.586894064488508,-9.865497302894756,3.748,6.0280000000000005,7.39,0.9952341103384724,0.9780562627964663,0.896854503739813
12.5,9.5,3.5,16.0,-31.041638550232044,-31.022247887283104,-12.557329233440717,3.67,5.95,7.372,0.9992132510989061,0.9992097305175479,0.944503310578608
12.5,9.5,3.5,16.5,-35.2389736473135,-36.26618552315374,-11.724702864831931,3.688,5.962,7.378,0.9997007028128578,0.9997637447610855,0.9327751698644162
12.5,9.5,3.5,17.0,-25.35725676169077,-30.9437132476202,-10.869521033856907,3.7,5.974,7.384,0.9970874437351375,0.9991953098685977,0.9181444941655259
12.5,9.5,3.5,17.5,-22.223012058717867,-25.90655504189405,-10.331604833550758,3.712,5.98,7.39,0.9940062476591437,0.997433480928436,0.9073512601605056
12.5,9.5,3.5,18.0,-19.68762087921244,-23.07213931518725,-9.68086040994024,3.718,5.98,7.39,0.9892542208132424,0.9950706907142983,0.8923748030992603
12.5,9.5,3.5,18.5,-17.961645003529046,-20.749710244558813,-9.104124776057722,3.724,5.98,7.39,0.9840104773094293,0.9915854871972911,0.8770899140435471
12.5,9.5,4.0,16.0,-29.15724180751476,-17.10162258924725,-10.897305204845509,3.5860000000000003,5.77,7.258,0.9987858402848032,0.9805088375532492,0.91866649663845
12.5,9.5,4.0,16.5,-24.86733515305725,-19.488620785472325,-10.492211435493326,3.622,5.812,7.27,0.9967396330304484,0.9887503782190081,0.910714927327142
12.5,9.5,4.0,17.0,-0.1890317219156651,-21.512931905749184,-22.080432518157373,3.178,3.634,5.818,0.042592494409222637,0.9929415911714962,0.9938062061259894
12.5,9.5,4.0,17.5,-18.97182393661173,-23.946671640677373,-9.343155692493069,3.646,5.818,7.282,0.9873288040689614,0.9959697421186632,0.8836719546477461
12.5,9.5,4.0,18.0,-16.767319491330838,-26.908889296158737,-8.613396200381787,3.646,5.812,7.282,0.9789492268649165,0.9979624368841734,0.8623867093477865
12.5,9.5,4.0,18.5,-15.39685491047626,-32.78952513515387,-7.9251061543413135,3.652,5.818,7.282,0.9711387917204773,0.9994739252148576,0.8387538386447047
12.5,9.5,4.5,16.0,-22.49010667239244,-14.917849954110665,-9.431552280600725,3.568,5.668,7.222,0.9943637618819955,0.9677733617111808,0.886015769432428
12.5,9.5,4.5,16.5,-19.482287923472533,-15.732933958939256,-9.075138321461637,3.574,5.668,7.21,0.9887339621066434,0.9732879878180043,0.8762668219330277
12.5,9.5,4.5,17.0,-17.618384277338944,-17.177698721792922,-8.645704985220883,3.5860000000000003,5.674,7.21,0.982695399707473,0.9808472946324068,0.863406667268797
12.5,9.5,4.5,17.5,-15.65740809978217,-18.37929116656618,-8.23419899237474,3.598,5.686,7.222,0.9728193905710663,0.9854765135677398,0.8498310649971961
12.5,9.5,4.5,18.0,-14.716544236276814,-19.483461087949976,-7.543076737053336,3.598,5.68,7.222,0.9662444198611811,0.9887370050028854,0.8239271774451841
12.5,9.5,4.5,18.5,-13.598017605304785,-0.0967939504051579,-22.015700516760205,3.598,4.774,5.692,0.9563284868842669,0.02204109643948582,0.9937131956018113
12.5,9.5,5.0,16.0,-18.28193665110533,-13.110153831354747,-8.201571943586606,3.52,5.548,7.162,0.985147268338631,0.9511364948895306,0.8486986491049966
12.5,9.5,5.0,16.5,-16.067604198186093,-14.01572050000324,-7.766328440579667,3.5380000000000003,5.566000000000001,7.174,0.9752691194291079,0.9603331284365865,0.8327496035306696
12.5,9.5,5.0,17.0,-14.809682655623773,-14.95406848622686,-7.295919343647958,3.55,5.572,7.174,0.966960631756816,0.968041002234408,0.813616241313511
12.5,9.5,5.0,17.5,-13.415049439805491,-16.127752487551945,-6.918989093922412,3.5620000000000003,5.584,7.18,0.954449299932628,0.9756092726642132,0.7967169862815662
12.5,9.5,5.0,18.0,-12.380627000329614,-17.525712571408334,-6.557683125724195,3.568,5.59,7.186,0.9421987407545612,0.9823221785603147,0.7790817026322656
12.5,9.5,5.0,18.5,-11.441084926119034,-19.137513424054383,-6.156594263573128,3.574,5.596,7.186,0.9282385001016163,0.9878031226231314,0.7577071638163287
12.5,9.5,5.5,16.0,-15.221519772598334,-11.75569055744793,-6.881937631335956,3.478,5.41,7.1080000000000005,0.969949754613973,0.9332531239498008,0.7949752755581776
12.5,9.5,5.5,16.5,-13.9005242139832,-12.484496856789733,-6.452559331302792,3.496,5.428,7.12,0.9592668891954889,0.943564768052969,0.7736689871825813
12.5,9.5,5.5,17.0,-12.67025152320128,-13.297414724260705,-6.075233452383668,3.508,5.44,7.12,0.9459276994127409,0.9531986341635199,0.7531252604690315
12.5,9.5,5.5,17.5,-11.64572240444136,-14.265758649257531,-5.764055961820377,3.514,5.452,7.126,0.931541440019133,0.9625523874207272,0.7347872469193137
12.5,9.5,5.5,18.0,-10.861179861468294,-15.220020890552926,-5.396720634576458,3.52,5.452,7.126,0.9179871292881674,0.9699393815724812,0.7113789937098114
12.5,9.5,5.5,18.5,-10.083601746754532,-16.515539785736408,-5.167883640552412,3.526,5.458,7.126,0.9019065915262017,0.9776927506712864,0.6957632760217192
12.5,9.5,6.0,16.0,-12.747743470227537,-10.772805567383337,-5.707696403587478,3.436,5.266,7.072,0.9468839644405128,0.9163011591893733,0.7313230808929481
12.5,9.5,6.0,16.5,-11.633024645690584,-11.389342889902236,-5.307179763073956,3.448,5.2780000000000005,7.072,0.9313409902490801,0.927378417065198,0.7053665686262396
12.5,9.5,6.0,17.0,-10.973734111306433,-11.94634363915666,-5.001374475642564,3.442,5.266,7.048,0.9200853155642067,0.9361198928281346,0.6838722994013596
12.5,9.5,6.0,17.5,-10.035123665205225,-12.769909230415736,-4.793754263095335,3.466,5.302,7.072,0.9008054906765681,0.947154370335571,0.6683923249784459
12.5,9.5,6.0,18.0,-9.370856189002945,-13.688194659421544,-4.46871403369209,3.472,5.314,7.0840000000000005,0.8844115656863413,0.9572259341134411,0.6426213560228193
12.5,9.5,6.0,18.5,-8.78057070427844,-14.740614667312965,-4.286541364891989,3.478,5.32,7.09,0.8675832484451861,0.9664309900137884,0.6273116102565222
12.5,10.0,3.0,16.0,-31.292058041277603,-36.90511410434252,-11.366566493359734,3.616,5.962,7.264,0.9992573328817249,0.9997960664921557,0.9269965556896747
12.5,10.0,3.0,16.5,-28.358124023639565,-28.366986872748527,-10.790722513443107,3.628,5.968,7.264,0.9985405554548977,0.9985435307741655,0.9166457499104529
12.5,10.0,3.0,17.0,-23.777995591253863,-25.04448379786448,-10.136299844630694,3.64,5.98,7.27,0.9958101310356835,0.9968699475127129,0.9030896826968333
12.5,10.0,3.0,17.5,-21.139921739003874,-21.934293911396384,-9.52838532501696,3.652,5.986000000000001,7.276,0.9923085569965777,0.9935942408019977,0.8885291102861733
12.5,10.0,3.0,18.0,-19.04700027501058,-20.86271734435232,-9.099323428948647,3.652,5.974,7.252,0.9875462548986078,0.9918016158224334,0.876953955530982
12.5,10.0,3.0,18.5,-16.768855429802404,-17.908081931201487,-8.526713125882276,3.664,5.992,7.282,0.9789566704261171,0.9838120517678711,0.8596124201049367
12.5,10.0,3.5,16.0,-25.23022382944905,-21.603442852792256,-10.129874843018998,3.5620000000000003,5.83,7.192,0.9970009920497723,0.9930871725808894,0.9029462063748952
12.5,10.0,3.5,16.5,-22.2537176664555,-23.778427535738103,-9.613342275764666,3.58,5.8420000000000005,7.198,0.9940484753958025,0.9958105477346901,0.8906885204929242
12.5,10.0,3.5,17.0,-19.62124566304086,-27.75352085609679,-9.000470039612074,3.592,5.848,7.198,0.9890887267050509,0.9983225564486301,0.8741210835110997
12.5,10.0,3.5,17.5,-17.233472376103208,-29.65416493560957,-8.435738156984684,3.604,5.859999999999999,7.21,0.9810916878891724,0.9989171120864634,0.8566405968224773
12.5,10.0,3.5,18.0,-15.811553482604891,-41.10809886479851,-8.024668256265512,3.61,5.859999999999999,7.21,0.973767199785163,0.999922519910535,0.842408360261498
12.5,10.0,3.5,18.5,-14.553889872693732,-30.909114357444988,-7.63061248186922,3.616,5.859999999999999,7.204,0.9649562145532944,0.9991888735486423,0.827440548431978
12.5,10.0,4.0,16.0,-20.321124174358765,-15.631362770306104,-8.812433713778729,3.502,5.686,7.126,0.9907127404571134,0.9726558943753926,0.868551199137725
12.5,10.0,4.0,16.5,-18.191939393804667,-16.718241904703603,-8.279470854740232,3.52,5.704000000000001,7.132,0.9848362693823449,0.9787099927402608,0.8513883299989226
12.5,10.0,4.0,17.0,-16.04086319454639,-17.84407314624493,-7.857664694413346,3.526,5.698,7.132,0.9751163731258791,0.9835716977153831,0.8362303086389835
12.5,10.0,4.0,17.5,-14.928584672353448,-19.70073125685549,-7.605981357351489,3.544,5.698,7.126,0.9678529198688878,0.9892866109997297,0.8264590924677713
12.5,10.0,4.0,18.0,-13.256818154668045,-21.382554575179643,-7.22356923794173,3.5380000000000003,5.704000000000001,7.126,0.9527590976456947,0.9927264815888809,0.8104852241259959
12.5,10.0,4.0,18.5,-12.442831274099756,-23.902826412708748,-6.829400009101441,3.55,5.704000000000001,7.126,0.9430207310900685,0.9959288476129882,0.7924799807195305
12.5,10.0,4.5,16.0,-16.77419827120326,-13.571569180950904,-7.788767863286759,3.466,5.572,7.078,0.9789825427425125,0.9560617169849551,0.8336115355937109
12.5,10.0,4.5,16.5,-15.300799719451524,-14.397781777417132,-7.49888542460104,3.472,5.577999999999999,7.072,0.9704933416548689,0.9636736450435269,0.822126415293013
12.5,10.0,4.5,17.0,-13.983491146816842,-15.55457821437068,-6.9807808153434605,3.49,5.596,7.0840000000000005,0.9600376623142093,0.9721681433703199,0.7995888323017343
12.5,10.0,4.5,17.5,-12.632534644225109,-16.700229702198328,-6.62599443682773,3.502,5.602,7.0840000000000005,0.945456056303875,0.9786215098621606,0.7825293981833148
12.5,10.0,4.5,18.0,-11.822914731983571,-18.064287811821472,-6.373529920814236,3.496,5.596,7.072,0.9342783396254917,0.984383948994844,0.7695126960505061
12.5,10.0,4.5,18.5,-11.032352442289888,-20.220196009683967,-5.926763296284156,3.514,5.614,7.102,0.9211567068419534,0.990494381089244,0.7445395514642943
12.5,10.0,5.0,16.0,-14.447076924817736,-12.01738905464666,-6.731748817950792,3.418,5.446,7.03,0.964083640698805,0.9371563943761044,0.7877610354414553
12.5,10.0,5.0,16.5,-13.191737604880572,-12.733233833961853,-6.351209744726393,3.43,5.458,7.024,0.9520458453512723,0.9467062087343607,0.7683250779723324
12.5,10.0,5.0,17.0,-12.059880384552711,-13.584568632498538,-6.049810549647738,3.442,5.470000000000001,7.03,0.9377682574905016,0.9561930379270763,0.7516758571729593
12.5,10.0,5.0,17.5,-11.043720733683312,-14.576830155287272,-5.722057596827705,3.454,5.482,7.0360000000000005,0.921362820775144,0.965140834642179,0.7322100708703825
12.5,10.0,5.0,18.0,-10.356427300112989,-15.59938667750467,-5.386857731990952,3.454,5.482,7.0360000000000005,0.907879291388312,0.9724538230951696,0.7107227855788079
12.5,10.0,5.0,18.5,-9.64194384038482,-17.000132693483565,-5.106435380233629,3.46,5.494,7.042,0.8914060536245985,0.9800479864695295,0.6914280379473279
12.5,10.0,5.5,16.0,-10.836472184142105,-5.844079398614696,-0.2303057203655082,5.32,6.994,8.5,0.9175192157691398,0.7396293303000314,0.051648297997271
12.5,10.0,5.5,16.5,-11.316113633604786,-11.58445554230537,-5.489756288251329,3.388,5.332,7.0,0.9261435146758544,0.9305688360656895,0.7174961497683077
12.5,10.0,5.5,17.0,-10.376494704683862,-12.25182091169076,-5.181761043036906,3.394,5.343999999999999,7.0,0.9083039707747302,0.9404587553589419,0.6967338794557772
12.5,10.0,5.5,17.5,-9.61021877121756,-13.100284352956464,-4.880273860579679,3.406,5.35,7.006,0.8906098739226221,0.9510253247697076,0.6749332015599729
12.5,10.0,5.5,18.0,-8.856943248937254,-13.854658156469222,-4.633299997472959,3.4,5.35,7.0,0.8698914984660246,0.9588344251567992,0.6559116250075312
12.5,10.0,5.5,18.5,-8.380918024136253,-15.08510164412771,-4.409799531932025,3.412,5.362,7.006,0.8548195301492397,0.9689908518744612,0.6377402802494854
12.5,10.0,6.0,16.0,-10.498101207045396,-10.24936913570613,-4.794995288911454,3.334,5.182,6.946,0.9108359309964086,0.905580197770322,0.6684870705736597
12.5,10.0,6.0,16.5,-9.814228035603666,-10.54018191301292,-4.665469509172949,3.334,5.182,6.928,0.8956296364006241,0.911695708839148,0.6584509756565752
12.5,10.0,6.0,17.0,-8.982143486226894,-11.456483945300535,-4.2344111912841695,3.352,5.212,6.952,0.8735887716651914,0.9284924982394193,0.6228111198591798
12.5,10.0,6.0,17.5,-8.523025483930885,-12.06420290699144,-4.016951814389434,3.352,5.212,6.94,0.8594931648519055,0.9378301657790993,0.6034437321826995
12.5,10.0,6.0,18.0,-7.863120855513124,-12.99773433866261,-3.813970458339968,3.364,5.23,6.952,0.8364359278198374,0.9498551234893404,0.5844694544595744
12.5,10.0,6.0,18.5,-7.280613355419586,-13.8822450068079,-3.5938616091042337,3.364,5.236000000000001,6.958,0.8129582037987231,0.9590950845497382,0.5628667527469422
12.5,10.5,3.0,16.0,-23.087544205674405,-24.589604687229286,-9.338950924491323,3.502,5.854,7.072,0.9950881445287847,0.9965243220294052,0.8835592732012535
12.5,10.5,3.0,16.5,-19.764888443566885,-27.256251638645,-8.742958975765546,3.52,5.866,7.078,0.9894437138139214,0.9981190604595234,0.8664314835046647
12.5,10.5,3.0,17.0,-17.786504565601884,-36.71345271776288,-8.373321506999769,3.532,5.878,7.078,0.9833524800719824,0.9997868650221277,0.8545653636604386
12.5,10.5,3.0,17.5,-16.17797638111756,-33.220682153302114,-7.969370013295888,3.544,5.884,7.09,0.9758897140104998,0.9995236438410963,0.8403889338063023
12.5,10.5,3.0,18.0,-14.821719401114937,-29.67312103060848,-7.579316079351226,3.544,5.878,7.078,0.9670520756699919,0.9989218283776586,0.8253902895891039
12.5,10.5,3.0,18.5,-13.493229392548065,-25.03369446084772,-7.161793695538375,3.55,5.890000000000001,7.09,0.9552619489501912,0.9968621617413437,0.8077702370246671
12.5,10.5,3.5,16.0,-18.22644080250461,-17.064272445816076,-8.062846326914563,3.454,5.728,7.0120000000000005,0.9849562565077091,0.9803404869994837,0.8437876494601888
12.5,10.5,3.5,16.5,-16.509703690991593,-18.4902060137908,-7.716813687492133,3.466,5.734,7.0120000000000005,0.9776627538054089,0.9858427337865024,0.8308318378069242
12.5,10.5,3.5,17.0,-15.02240576491828,-20.195123733450508,-7.31636128943714,3.478,5.74,7.018,0.9685399489142308,0.9904393454432304,0.8144914755350713
12.5,10.5,3.5,17.5,-13.595325718905675,-22.476754122084724,-6.904429386325472,3.49,5.752000000000001,7.03,0.9563014095904445,0.994346406385471,0.7960343370256516
12.5,10.5,3.5,18.0,-12.704139279407476,-26.42111069869157,-6.523690562215191,3.49,5.752000000000001,7.0360000000000005,0.9463479807102828,0.997720241045956,0.7773457733441322
12.5,10.5,3.5,18.5,-11.640697890243295,-29.8129060115944,-6.240911272730329,3.502,5.758,7.03,0.9314621919342231,0.9989559786046621,0.7623658389412906
12.5,10.5,4.0,16.0,-15.380588215001367,-14.012336895939502,-7.060603702194462,3.4,5.59,6.964,0.9710304880631352,0.9603022117909774,0.8032387242367169
12.5,10.5,4.0,16.5,-13.831808070199044,-14.869554058450753,-6.72799126224376,3.418,5.602,6.958,0.9586172647120738,0.967412983976938,0.7875773248793041
12.5,10.5,4.0,17.0,-12.826096551612771,-15.998692920357428,-6.379747645568317,3.424,5.614,6.97,0.9478336627352958,0.9748735746177551,0.7698424449389711
12.5,10.5,4.0,17.5,-11.730209887763309,-17.41701155785162,-6.077167825430551,3.436,5.62,6.97,0.9328603595401335,0.9818741306954543,0.7532351954386167
12.5,10.5,4.0,18.0,-10.947702880489484,-19.02048868504574,-5.727151735049562,3.442,5.626,6.976,0.9196048755266198,0.9874699982544539,0.7325239959201137
12.5,10.5,4.0,18.5,-10.122875143825372,-21.08167243521486,-5.491891678239369,3.448,5.632,6.976,0.9027896547378587,0.9922047013834089,0.7176350204274664
12.5,10.5,4.5,16.0,-13.09875838835736,-12.152701381841728,-6.1130726037165415,3.352,5.470000000000001,6.922,0.951008113694102,0.9390842126665829,0.7552668840835735
12.5,10.5,4.5,16.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.608,2.626,2.656,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
12.5,10.5,4.5,17.0,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.56,2.596,2.614,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
12.5,10.5,4.5,17.5,-9.643274665532873e-16,-9.643274665532873e-16,-9.643274665532873e-16,2.554,2.572,2.59,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
12.5,10.5,4.5,18.0,-9.507176165205102,-16.10554567902343,-5.0338059692980615,3.388,5.506,6.934,0.8879834007911706,0.9754842359934779,0.6862242306721416
12.5,10.5,4.5,18.5,-9.643274665532873e-16,-1.928654933106575e-15,-9.643274665532873e-16,2.566,2.578,2.59,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16
12.5,10.5,5.0,16.0,-11.131195750063494,-10.883329915572038,-5.6153159067235725,3.298,5.343999999999999,6.886,0.9229308755824603,0.9184043496178599,0.7255467301670744
12.5,10.5,5.0,16.5,-9.951625224272435,-11.261081521132477,-5.65954046123084,3.292,5.3260000000000005,6.856,0.8988799029918703,0.9252016792526193,0.7283273282147417
12.5,10.5,5.0,17.0,-9.338568919709346,-12.030812661504555,-5.007116963092869,3.31,5.362,6.886,0.8835490306417386,0.937350337773957,0.6842900251087638
12.5,10.5,5.0,17.5,-8.780304597754448,-12.99934919687728,-4.851856481682585,3.322,5.3740000000000006,6.886,0.8675751345863858,0.9498737656356228,0.6727992037752843
12.5,10.5,5.0,18.0,-8.122633711287135,-13.818811060308132,-4.5136737892851535,3.3280000000000003,5.38,6.886,0.8459234203860729,0.9584932342551347,0.6463019861663171
12.5,10.5,5.0,18.5,-7.470297191475761,-14.527320237871226,-4.407128960117798,3.316,5.362,6.874,0.820951667448188,0.9647411635634415,0.6375174503153054
12.5,10.5,5.5,16.0,-9.644167298967371,-10.104801890658424,-4.81669661980368,3.25,5.212,6.8260000000000005,0.8914616362658746,0.9023842689840484,0.670139480952131
12.5,10.5,5.5,16.5,-9.040067620270245,-10.759682260704771,-4.519581510014925,3.268,5.236000000000001,6.844,0.8752635907545081,0.9160478594514188,0.6467827955271788
12.5,10.5,5.5,17.0,-8.356964004784874,-11.373013060891248,-4.306026419407251,3.274,5.254,6.844,0.8540165579045755,0.9271048399383045,0.6289799684130835
12.5,10.5,5.5,17.5,-7.799680271409,-12.117827333160845,-4.121425546271004,3.286,5.254,6.8500000000000005,0.8340290908897153,0.9385930868213656,0.6128694492783665
12.5,10.5,5.5,18.0,-7.1600349015992375,-12.767238487677709,-4.094880506894192,3.28,5.254,6.808,0.807692372574329,0.9471218623269823,0.610495975511478
12.5,10.5,5.5,18.5,-6.767648012721422,-13.651049272187006,-3.826933167106041,3.286,5.266,6.832,0.789508191871752,0.9568585167248993,0.5857078701120194
12.5,10.5,6.0,16.0,-8.385812760988246,-9.641893632051826,-4.018251553561663,3.214,5.086,6.772,0.854983064322942,0.891404798174031,0.6035623942007693
12.5,10.5,6.0,16.5,-7.765709384794855,-10.126923444798646,-3.796402557163918,3.214,5.098,6.7780000000000005,0.8327257614812388,0.9028802276992802,0.5827851631268901
12.5,10.5,6.0,17.0,-7.057929081546515,-10.646343467883252,-3.64099031729972,3.214,5.104,6.742,0.8031175106647441,0.9138281030908019,0.5675847834110496
12.5,10.5,6.0,17.5,-6.731814766738912,-11.332691615649118,-3.427838185530192,3.232,5.134,6.748,0.7877642583228905,0.9264249038305421,0.5458323657787744
12.5,10.5,6.0,18.0,-6.235513900126603,-12.151154489495823,-3.23866973374126,3.238,5.146,6.742,0.7620703257592736,0.9390625115046336,0.5256127297392096
